,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406
0,1,0.16143,1,1,1,0.048649,1,0.048649,0.05104,0.048649,0.15096,0.55818,0.42112,1,0.1146,0.055905,0.050048,1,0.11451,1,0.048649,0.55818,0.094061,0.55818,0.094061,0.048649,0.05104,0,1,0.048649,0.1146,0.17777,1,1,0.17777,1,1,1,1,0.048649,0.55818,1,0.048649,0.048649,1,0.048649,0.17777,0.22536,0.11451,0.55818,1,0.17777,0.74179,1,0.17777,0.55818,0.094061,0.054805,0.04161,0.11451,0.048649,1,1,1,0.55818,0.048649,0.1146,0.04161,1,0.05104,1,0.048649,1,0.05104,0.55818,0.17777,0.05104,1,0.55818,0.55818,0.1146,0.048649,1,0.048649,0.048649,0.17777,0.11451,0.11451,1,0.048649,0.55818,0.05104,1,0.42112,0.048649,0.11451,0.048649,0.11451,0.11451,0.055905,0.16143,1,0.16143,0.094061,0.17777,0.42112,1,0.1146,0.1146,0.1146,0.18805,0.16143,0.17777,0.05104,0.11451,0.22536,0.045055,1,0.048649,1,0.55818,0.16143,0.16143,0.048649,0.17777,0.055905,0.11451,0.11451,0.04161,0.05104,0.055905,1,0.16143,1,1,1,1,0.048649,0.048649,1,1,0.17777,0.05104,0.048649,1,0.094061,1,0.55818,0,0.55818,0.073966,0.04161,0.17777,0.55818,0.55818,0.55818,1,0.55818,1,0.16143,0.17777,0.11451,0.16143,0.045055,0.17777,0.1146,0.22536,0.05104,1,0.055905,0.04161,1,0.048649,0.11451,0.048649,0.11451,1,0.11451,0.17777,0.55818,0,1,1,0.55818,1,0.55818,1,0.055905,0.16143,0.17777,0.1385,1,1,0.048649,1,0.1385,0.055905,0.55818,0.11451,0.11451,1,1,0.11451,1,0.048649,0.22536,1,1,1,0.048649,0.048683,0.048649,0.071255,0.048649,1,1,0.17777,0.1146,0.048649,0.55818,0.048649,0.55818,1,0.11451,0.054805,0.055905,1,0.054805,0.11451,1,0.55818,1,0.055905,0.11451,0.054805,0.048649,0.048649,0.048649,0.099581,1,0.048649,0.16143,0.04161,1,0.05104,0.17777,1,0.55818,0.055905,0.083524,0.048649,1,0.11451,0.048649,0.04161,1,1,1,0.04161,0.55818,0.17777,0.55818,0.55818,0.048649,0.17777,1,0.04161,0.048649,1,0.055905,1,0.68493,1,1,1,0.048649,0.04161,0.048649,1,0.048649,0.04161,1,0.1146,1,0,0.11451,1,0.11451,0.16143,0.04161,1,0.048649,0.55818,1,0.1146,0.11451,0.094061,1,0.16143,1,0.055905,0.11451,0.094061,0.048649,0.04161,0.04161,0.55818,0.048649,0.16143,0.054805,1,0.17777,0.055905,0.055905,0.048649,0.048649,0.08343,0.055905,0.048649,0.048649,1,0.11004,0.11451,1,1,0.055905,0.16143,0.11451,0.048649,0.55818,0.055905,1,0.11451,0.11451,1,0.048649,0.17777,1,1,0.04161,0.1146,1,1,1,0.05104,0.048649,1,0.17777,0.11451,0.048649,0.048649,1,0.048649,0.11396,0.094061,0.048649,1,0.09298,0.16143,1,0.04694,0.11451,0.11451,0.55818,1,0.16143,0.16143,0.17777,0.1146,1,0.11451,0.048683,1,0.22536,0.05104,0.55818,0.05104,0.048649,1,1,0.04161,0.04161,0.05104,0.050048,0.55818,0.05104,1,1,0.04161,1,1,0.055905,0.1146,0.16143,0.68493,0.17777,1,0.16143,0.55818,1,1,0.17777,0.048649,1,0.55818,0.054805,0.16143
1,0.16143,1,0.16143,0.16143,0.16143,0.20621,0.16143,0.20621,0.20385,0.20621,0.12623,0.12904,0.11422,0.16143,0.29088,0.10377,0.22176,0.16143,0.18375,0.16143,0.20621,0.12904,0.16155,0.12904,0.16155,0.20621,0.20385,0,0.16143,0.20621,0.29088,0.14414,0.16143,0.16143,0.14414,0.16143,0.16143,0.16143,0.16143,0.20621,0.12904,0.16143,0.20621,0.20621,0.16143,0.20621,0.14414,0.32528,0.18375,0.12904,0.16143,0.14414,0.27066,0.16143,0.14414,0.12904,0.16155,0.27351,0.21251,0.18375,0.20621,0.16143,0.16143,0.16143,0.12904,0.20621,0.29088,0.21251,0.16143,0.20385,0.16143,0.20621,0.16143,0.20385,0.12904,0.14414,0.20385,0.16143,0.12904,0.12904,0.29088,0.20621,0.16143,0.20621,0.20621,0.14414,0.18375,0.18375,0.16143,0.20621,0.12904,0.20385,0.16143,0.11422,0.20621,0.18375,0.20621,0.18375,0.18375,0.10377,1,0.16143,1,0.16155,0.14414,0.11422,0.16143,0.29088,0.29088,0.29088,0.29235,1,0.14414,0.20385,0.18375,0.32528,0.086235,0.16143,0.20621,0.16143,0.12904,1,1,0.20621,0.14414,0.10377,0.18375,0.18375,0.21251,0.20385,0.10377,0.16143,1,0.16143,0.16143,0.16143,0.16143,0.20621,0.20621,0.16143,0.16143,0.14414,0.20385,0.20621,0.16143,0.16155,0.16143,0.12904,0,0.12904,0.22871,0.21251,0.14414,0.12904,0.12904,0.12904,0.16143,0.12904,0.16143,1,0.14414,0.18375,1,0.086235,0.14414,0.29088,0.32528,0.20385,0.16143,0.10377,0.21251,0.16143,0.20621,0.18375,0.20621,0.18375,0.16143,0.18375,0.14414,0.12904,0,0.16143,0.16143,0.12904,0.16143,0.12904,0.16143,0.10377,1,0.14414,0.26397,0.16143,0.16143,0.20621,0.16143,0.26397,0.10377,0.12904,0.18375,0.18375,0.16143,0.16143,0.18375,0.16143,0.20621,0.32528,0.16143,0.16143,0.16143,0.20621,0.20601,0.20621,0.67163,0.20621,0.16143,0.16143,0.14414,0.29088,0.20621,0.12904,0.20621,0.12904,0.16143,0.18375,0.27351,0.10377,0.16143,0.27351,0.18375,0.16143,0.12904,0.16143,0.10377,0.18375,0.27351,0.20621,0.20621,0.20621,0.22144,0.16143,0.20621,1,0.21251,0.16143,0.20385,0.14414,0.16143,0.12904,0.10377,0.21794,0.20621,0.16143,0.18375,0.20621,0.21251,0.16143,0.16143,0.16143,0.21251,0.12904,0.14414,0.12904,0.12904,0.20621,0.14414,0.16143,0.21251,0.20621,0.16143,0.10377,0.16143,0.23615,0.16143,0.16143,0.16143,0.20621,0.21251,0.20621,0.16143,0.20621,0.21251,0.16143,0.29088,0.16143,0,0.18375,0.16143,0.18375,1,0.21251,0.16143,0.20621,0.12904,0.16143,0.29088,0.18375,0.16155,0.16143,1,0.16143,0.10377,0.18375,0.16155,0.20621,0.21251,0.21251,0.12904,0.20621,1,0.27351,0.16143,0.14414,0.10377,0.10377,0.20621,0.20621,0.14824,0.10377,0.20621,0.20621,0.16143,0.20537,0.18375,0.16143,0.16143,0.10377,1,0.18375,0.20621,0.12904,0.10377,0.16143,0.18375,0.18375,0.16143,0.20621,0.14414,0.16143,0.16143,0.21251,0.29088,0.16143,0.16143,0.16143,0.20385,0.20621,0.16143,0.14414,0.18375,0.20621,0.20621,0.16143,0.20621,0.21553,0.16155,0.20621,0.16143,0.08391,1,0.16143,0.08899,0.18375,0.18375,0.12904,0.16143,1,1,0.14414,0.29088,0.16143,0.18375,0.20601,0.16143,0.32528,0.20385,0.12904,0.20385,0.20621,0.16143,0.16143,0.21251,0.21251,0.20385,0.22176,0.12904,0.20385,0.16143,0.16143,0.21251,0.16143,0.16143,0.10377,0.29088,1,0.23615,0.14414,0.16143,1,0.12904,0.16143,0.16143,0.14414,0.20621,0.16143,0.12904,0.27351,1
2,1,0.16143,1,1,1,0.048649,1,0.048649,0.05104,0.048649,0.15096,0.55818,0.42112,1,0.1146,0.055905,0.050048,1,0.11451,1,0.048649,0.55818,0.094061,0.55818,0.094061,0.048649,0.05104,0,1,0.048649,0.1146,0.17777,1,1,0.17777,1,1,1,1,0.048649,0.55818,1,0.048649,0.048649,1,0.048649,0.17777,0.22536,0.11451,0.55818,1,0.17777,0.74179,1,0.17777,0.55818,0.094061,0.054805,0.04161,0.11451,0.048649,1,1,1,0.55818,0.048649,0.1146,0.04161,1,0.05104,1,0.048649,1,0.05104,0.55818,0.17777,0.05104,1,0.55818,0.55818,0.1146,0.048649,1,0.048649,0.048649,0.17777,0.11451,0.11451,1,0.048649,0.55818,0.05104,1,0.42112,0.048649,0.11451,0.048649,0.11451,0.11451,0.055905,0.16143,1,0.16143,0.094061,0.17777,0.42112,1,0.1146,0.1146,0.1146,0.18805,0.16143,0.17777,0.05104,0.11451,0.22536,0.045055,1,0.048649,1,0.55818,0.16143,0.16143,0.048649,0.17777,0.055905,0.11451,0.11451,0.04161,0.05104,0.055905,1,0.16143,1,1,1,1,0.048649,0.048649,1,1,0.17777,0.05104,0.048649,1,0.094061,1,0.55818,0,0.55818,0.073966,0.04161,0.17777,0.55818,0.55818,0.55818,1,0.55818,1,0.16143,0.17777,0.11451,0.16143,0.045055,0.17777,0.1146,0.22536,0.05104,1,0.055905,0.04161,1,0.048649,0.11451,0.048649,0.11451,1,0.11451,0.17777,0.55818,0,1,1,0.55818,1,0.55818,1,0.055905,0.16143,0.17777,0.1385,1,1,0.048649,1,0.1385,0.055905,0.55818,0.11451,0.11451,1,1,0.11451,1,0.048649,0.22536,1,1,1,0.048649,0.048683,0.048649,0.071255,0.048649,1,1,0.17777,0.1146,0.048649,0.55818,0.048649,0.55818,1,0.11451,0.054805,0.055905,1,0.054805,0.11451,1,0.55818,1,0.055905,0.11451,0.054805,0.048649,0.048649,0.048649,0.099581,1,0.048649,0.16143,0.04161,1,0.05104,0.17777,1,0.55818,0.055905,0.083524,0.048649,1,0.11451,0.048649,0.04161,1,1,1,0.04161,0.55818,0.17777,0.55818,0.55818,0.048649,0.17777,1,0.04161,0.048649,1,0.055905,1,0.68493,1,1,1,0.048649,0.04161,0.048649,1,0.048649,0.04161,1,0.1146,1,0,0.11451,1,0.11451,0.16143,0.04161,1,0.048649,0.55818,1,0.1146,0.11451,0.094061,1,0.16143,1,0.055905,0.11451,0.094061,0.048649,0.04161,0.04161,0.55818,0.048649,0.16143,0.054805,1,0.17777,0.055905,0.055905,0.048649,0.048649,0.08343,0.055905,0.048649,0.048649,1,0.11004,0.11451,1,1,0.055905,0.16143,0.11451,0.048649,0.55818,0.055905,1,0.11451,0.11451,1,0.048649,0.17777,1,1,0.04161,0.1146,1,1,1,0.05104,0.048649,1,0.17777,0.11451,0.048649,0.048649,1,0.048649,0.11396,0.094061,0.048649,1,0.09298,0.16143,1,0.04694,0.11451,0.11451,0.55818,1,0.16143,0.16143,0.17777,0.1146,1,0.11451,0.048683,1,0.22536,0.05104,0.55818,0.05104,0.048649,1,1,0.04161,0.04161,0.05104,0.050048,0.55818,0.05104,1,1,0.04161,1,1,0.055905,0.1146,0.16143,0.68493,0.17777,1,0.16143,0.55818,1,1,0.17777,0.048649,1,0.55818,0.054805,0.16143
3,1,0.16143,1,1,1,0.048649,1,0.048649,0.05104,0.048649,0.15096,0.55818,0.42112,1,0.1146,0.055905,0.050048,1,0.11451,1,0.048649,0.55818,0.094061,0.55818,0.094061,0.048649,0.05104,0,1,0.048649,0.1146,0.17777,1,1,0.17777,1,1,1,1,0.048649,0.55818,1,0.048649,0.048649,1,0.048649,0.17777,0.22536,0.11451,0.55818,1,0.17777,0.74179,1,0.17777,0.55818,0.094061,0.054805,0.04161,0.11451,0.048649,1,1,1,0.55818,0.048649,0.1146,0.04161,1,0.05104,1,0.048649,1,0.05104,0.55818,0.17777,0.05104,1,0.55818,0.55818,0.1146,0.048649,1,0.048649,0.048649,0.17777,0.11451,0.11451,1,0.048649,0.55818,0.05104,1,0.42112,0.048649,0.11451,0.048649,0.11451,0.11451,0.055905,0.16143,1,0.16143,0.094061,0.17777,0.42112,1,0.1146,0.1146,0.1146,0.18805,0.16143,0.17777,0.05104,0.11451,0.22536,0.045055,1,0.048649,1,0.55818,0.16143,0.16143,0.048649,0.17777,0.055905,0.11451,0.11451,0.04161,0.05104,0.055905,1,0.16143,1,1,1,1,0.048649,0.048649,1,1,0.17777,0.05104,0.048649,1,0.094061,1,0.55818,0,0.55818,0.073966,0.04161,0.17777,0.55818,0.55818,0.55818,1,0.55818,1,0.16143,0.17777,0.11451,0.16143,0.045055,0.17777,0.1146,0.22536,0.05104,1,0.055905,0.04161,1,0.048649,0.11451,0.048649,0.11451,1,0.11451,0.17777,0.55818,0,1,1,0.55818,1,0.55818,1,0.055905,0.16143,0.17777,0.1385,1,1,0.048649,1,0.1385,0.055905,0.55818,0.11451,0.11451,1,1,0.11451,1,0.048649,0.22536,1,1,1,0.048649,0.048683,0.048649,0.071255,0.048649,1,1,0.17777,0.1146,0.048649,0.55818,0.048649,0.55818,1,0.11451,0.054805,0.055905,1,0.054805,0.11451,1,0.55818,1,0.055905,0.11451,0.054805,0.048649,0.048649,0.048649,0.099581,1,0.048649,0.16143,0.04161,1,0.05104,0.17777,1,0.55818,0.055905,0.083524,0.048649,1,0.11451,0.048649,0.04161,1,1,1,0.04161,0.55818,0.17777,0.55818,0.55818,0.048649,0.17777,1,0.04161,0.048649,1,0.055905,1,0.68493,1,1,1,0.048649,0.04161,0.048649,1,0.048649,0.04161,1,0.1146,1,0,0.11451,1,0.11451,0.16143,0.04161,1,0.048649,0.55818,1,0.1146,0.11451,0.094061,1,0.16143,1,0.055905,0.11451,0.094061,0.048649,0.04161,0.04161,0.55818,0.048649,0.16143,0.054805,1,0.17777,0.055905,0.055905,0.048649,0.048649,0.08343,0.055905,0.048649,0.048649,1,0.11004,0.11451,1,1,0.055905,0.16143,0.11451,0.048649,0.55818,0.055905,1,0.11451,0.11451,1,0.048649,0.17777,1,1,0.04161,0.1146,1,1,1,0.05104,0.048649,1,0.17777,0.11451,0.048649,0.048649,1,0.048649,0.11396,0.094061,0.048649,1,0.09298,0.16143,1,0.04694,0.11451,0.11451,0.55818,1,0.16143,0.16143,0.17777,0.1146,1,0.11451,0.048683,1,0.22536,0.05104,0.55818,0.05104,0.048649,1,1,0.04161,0.04161,0.05104,0.050048,0.55818,0.05104,1,1,0.04161,1,1,0.055905,0.1146,0.16143,0.68493,0.17777,1,0.16143,0.55818,1,1,0.17777,0.048649,1,0.55818,0.054805,0.16143
4,1,0.16143,1,1,1,0.048649,1,0.048649,0.05104,0.048649,0.15096,0.55818,0.42112,1,0.1146,0.055905,0.050048,1,0.11451,1,0.048649,0.55818,0.094061,0.55818,0.094061,0.048649,0.05104,0,1,0.048649,0.1146,0.17777,1,1,0.17777,1,1,1,1,0.048649,0.55818,1,0.048649,0.048649,1,0.048649,0.17777,0.22536,0.11451,0.55818,1,0.17777,0.74179,1,0.17777,0.55818,0.094061,0.054805,0.04161,0.11451,0.048649,1,1,1,0.55818,0.048649,0.1146,0.04161,1,0.05104,1,0.048649,1,0.05104,0.55818,0.17777,0.05104,1,0.55818,0.55818,0.1146,0.048649,1,0.048649,0.048649,0.17777,0.11451,0.11451,1,0.048649,0.55818,0.05104,1,0.42112,0.048649,0.11451,0.048649,0.11451,0.11451,0.055905,0.16143,1,0.16143,0.094061,0.17777,0.42112,1,0.1146,0.1146,0.1146,0.18805,0.16143,0.17777,0.05104,0.11451,0.22536,0.045055,1,0.048649,1,0.55818,0.16143,0.16143,0.048649,0.17777,0.055905,0.11451,0.11451,0.04161,0.05104,0.055905,1,0.16143,1,1,1,1,0.048649,0.048649,1,1,0.17777,0.05104,0.048649,1,0.094061,1,0.55818,0,0.55818,0.073966,0.04161,0.17777,0.55818,0.55818,0.55818,1,0.55818,1,0.16143,0.17777,0.11451,0.16143,0.045055,0.17777,0.1146,0.22536,0.05104,1,0.055905,0.04161,1,0.048649,0.11451,0.048649,0.11451,1,0.11451,0.17777,0.55818,0,1,1,0.55818,1,0.55818,1,0.055905,0.16143,0.17777,0.1385,1,1,0.048649,1,0.1385,0.055905,0.55818,0.11451,0.11451,1,1,0.11451,1,0.048649,0.22536,1,1,1,0.048649,0.048683,0.048649,0.071255,0.048649,1,1,0.17777,0.1146,0.048649,0.55818,0.048649,0.55818,1,0.11451,0.054805,0.055905,1,0.054805,0.11451,1,0.55818,1,0.055905,0.11451,0.054805,0.048649,0.048649,0.048649,0.099581,1,0.048649,0.16143,0.04161,1,0.05104,0.17777,1,0.55818,0.055905,0.083524,0.048649,1,0.11451,0.048649,0.04161,1,1,1,0.04161,0.55818,0.17777,0.55818,0.55818,0.048649,0.17777,1,0.04161,0.048649,1,0.055905,1,0.68493,1,1,1,0.048649,0.04161,0.048649,1,0.048649,0.04161,1,0.1146,1,0,0.11451,1,0.11451,0.16143,0.04161,1,0.048649,0.55818,1,0.1146,0.11451,0.094061,1,0.16143,1,0.055905,0.11451,0.094061,0.048649,0.04161,0.04161,0.55818,0.048649,0.16143,0.054805,1,0.17777,0.055905,0.055905,0.048649,0.048649,0.08343,0.055905,0.048649,0.048649,1,0.11004,0.11451,1,1,0.055905,0.16143,0.11451,0.048649,0.55818,0.055905,1,0.11451,0.11451,1,0.048649,0.17777,1,1,0.04161,0.1146,1,1,1,0.05104,0.048649,1,0.17777,0.11451,0.048649,0.048649,1,0.048649,0.11396,0.094061,0.048649,1,0.09298,0.16143,1,0.04694,0.11451,0.11451,0.55818,1,0.16143,0.16143,0.17777,0.1146,1,0.11451,0.048683,1,0.22536,0.05104,0.55818,0.05104,0.048649,1,1,0.04161,0.04161,0.05104,0.050048,0.55818,0.05104,1,1,0.04161,1,1,0.055905,0.1146,0.16143,0.68493,0.17777,1,0.16143,0.55818,1,1,0.17777,0.048649,1,0.55818,0.054805,0.16143
5,0.048649,0.20621,0.048649,0.048649,0.048649,1,0.048649,1,0.5215,1,0.059655,0.039727,0.05393,0.048649,0.43284,0.17539,0.9353,0.048649,0.51257,0.048649,1,0.039727,0.49796,0.039727,0.49796,1,0.5215,0,0.048649,1,0.43284,0.067718,0.048649,0.048649,0.067718,0.048649,0.048649,0.048649,0.048649,1,0.039727,0.048649,1,1,0.048649,1,0.067718,0.16637,0.51257,0.039727,0.048649,0.067718,0.14389,0.048649,0.067718,0.039727,0.49796,0.40663,0.624,0.51257,1,0.048649,0.048649,0.048649,0.039727,1,0.43284,0.624,0.048649,0.5215,0.048649,1,0.048649,0.5215,0.039727,0.067718,0.5215,0.048649,0.039727,0.039727,0.43284,1,0.048649,1,1,0.067718,0.51257,0.51257,0.048649,1,0.039727,0.5215,0.048649,0.05393,1,0.51257,1,0.51257,0.51257,0.17539,0.20621,0.048649,0.20621,0.49796,0.067718,0.05393,0.048649,0.43284,0.43284,0.43284,0.10112,0.20621,0.067718,0.5215,0.51257,0.16637,0.54154,0.048649,1,0.048649,0.039727,0.20621,0.20621,1,0.067718,0.17539,0.51257,0.51257,0.624,0.5215,0.17539,0.048649,0.20621,0.048649,0.048649,0.048649,0.048649,1,1,0.048649,0.048649,0.067718,0.5215,1,0.048649,0.49796,0.048649,0.039727,0,0.039727,0.95477,0.624,0.067718,0.039727,0.039727,0.039727,0.048649,0.039727,0.048649,0.20621,0.067718,0.51257,0.20621,0.54154,0.067718,0.43284,0.16637,0.5215,0.048649,0.17539,0.624,0.048649,1,0.51257,1,0.51257,0.048649,0.51257,0.067718,0.039727,0,0.048649,0.048649,0.039727,0.048649,0.039727,0.048649,0.17539,0.20621,0.067718,0.10916,0.048649,0.048649,1,0.048649,0.10916,0.17539,0.039727,0.51257,0.51257,0.048649,0.048649,0.51257,0.048649,1,0.16637,0.048649,0.048649,0.048649,1,0.69753,1,0.27932,1,0.048649,0.048649,0.067718,0.43284,1,0.039727,1,0.039727,0.048649,0.51257,0.40663,0.17539,0.048649,0.40663,0.51257,0.048649,0.039727,0.048649,0.17539,0.51257,0.40663,1,1,1,0.54231,0.048649,1,0.20621,0.624,0.048649,0.5215,0.067718,0.048649,0.039727,0.17539,0.8776,1,0.048649,0.51257,1,0.624,0.048649,0.048649,0.048649,0.624,0.039727,0.067718,0.039727,0.039727,1,0.067718,0.048649,0.624,1,0.048649,0.17539,0.048649,0.3361,0.048649,0.048649,0.048649,1,0.624,1,0.048649,1,0.624,0.048649,0.43284,0.048649,0,0.51257,0.048649,0.51257,0.20621,0.624,0.048649,1,0.039727,0.048649,0.43284,0.51257,0.49796,0.048649,0.20621,0.048649,0.17539,0.51257,0.49796,1,0.624,0.624,0.039727,1,0.20621,0.40663,0.048649,0.067718,0.17539,0.17539,1,1,0.14232,0.17539,1,1,0.048649,0.31514,0.51257,0.048649,0.048649,0.17539,0.20621,0.51257,1,0.039727,0.17539,0.048649,0.51257,0.51257,0.048649,1,0.067718,0.048649,0.048649,0.624,0.43284,0.048649,0.048649,0.048649,0.5215,1,0.048649,0.067718,0.51257,1,1,0.048649,1,0.15039,0.49796,1,0.048649,0.040017,0.20621,0.048649,0.17103,0.51257,0.51257,0.039727,0.048649,0.20621,0.20621,0.067718,0.43284,0.048649,0.51257,0.69753,0.048649,0.16637,0.5215,0.039727,0.5215,1,0.048649,0.048649,0.624,0.624,0.5215,0.9353,0.039727,0.5215,0.048649,0.048649,0.624,0.048649,0.048649,0.17539,0.43284,0.20621,0.3361,0.067718,0.048649,0.20621,0.039727,0.048649,0.048649,0.067718,1,0.048649,0.039727,0.40663,0.20621
6,1,0.16143,1,1,1,0.048649,1,0.048649,0.05104,0.048649,0.15096,0.55818,0.42112,1,0.1146,0.055905,0.050048,1,0.11451,1,0.048649,0.55818,0.094061,0.55818,0.094061,0.048649,0.05104,0,1,0.048649,0.1146,0.17777,1,1,0.17777,1,1,1,1,0.048649,0.55818,1,0.048649,0.048649,1,0.048649,0.17777,0.22536,0.11451,0.55818,1,0.17777,0.74179,1,0.17777,0.55818,0.094061,0.054805,0.04161,0.11451,0.048649,1,1,1,0.55818,0.048649,0.1146,0.04161,1,0.05104,1,0.048649,1,0.05104,0.55818,0.17777,0.05104,1,0.55818,0.55818,0.1146,0.048649,1,0.048649,0.048649,0.17777,0.11451,0.11451,1,0.048649,0.55818,0.05104,1,0.42112,0.048649,0.11451,0.048649,0.11451,0.11451,0.055905,0.16143,1,0.16143,0.094061,0.17777,0.42112,1,0.1146,0.1146,0.1146,0.18805,0.16143,0.17777,0.05104,0.11451,0.22536,0.045055,1,0.048649,1,0.55818,0.16143,0.16143,0.048649,0.17777,0.055905,0.11451,0.11451,0.04161,0.05104,0.055905,1,0.16143,1,1,1,1,0.048649,0.048649,1,1,0.17777,0.05104,0.048649,1,0.094061,1,0.55818,0,0.55818,0.073966,0.04161,0.17777,0.55818,0.55818,0.55818,1,0.55818,1,0.16143,0.17777,0.11451,0.16143,0.045055,0.17777,0.1146,0.22536,0.05104,1,0.055905,0.04161,1,0.048649,0.11451,0.048649,0.11451,1,0.11451,0.17777,0.55818,0,1,1,0.55818,1,0.55818,1,0.055905,0.16143,0.17777,0.1385,1,1,0.048649,1,0.1385,0.055905,0.55818,0.11451,0.11451,1,1,0.11451,1,0.048649,0.22536,1,1,1,0.048649,0.048683,0.048649,0.071255,0.048649,1,1,0.17777,0.1146,0.048649,0.55818,0.048649,0.55818,1,0.11451,0.054805,0.055905,1,0.054805,0.11451,1,0.55818,1,0.055905,0.11451,0.054805,0.048649,0.048649,0.048649,0.099581,1,0.048649,0.16143,0.04161,1,0.05104,0.17777,1,0.55818,0.055905,0.083524,0.048649,1,0.11451,0.048649,0.04161,1,1,1,0.04161,0.55818,0.17777,0.55818,0.55818,0.048649,0.17777,1,0.04161,0.048649,1,0.055905,1,0.68493,1,1,1,0.048649,0.04161,0.048649,1,0.048649,0.04161,1,0.1146,1,0,0.11451,1,0.11451,0.16143,0.04161,1,0.048649,0.55818,1,0.1146,0.11451,0.094061,1,0.16143,1,0.055905,0.11451,0.094061,0.048649,0.04161,0.04161,0.55818,0.048649,0.16143,0.054805,1,0.17777,0.055905,0.055905,0.048649,0.048649,0.08343,0.055905,0.048649,0.048649,1,0.11004,0.11451,1,1,0.055905,0.16143,0.11451,0.048649,0.55818,0.055905,1,0.11451,0.11451,1,0.048649,0.17777,1,1,0.04161,0.1146,1,1,1,0.05104,0.048649,1,0.17777,0.11451,0.048649,0.048649,1,0.048649,0.11396,0.094061,0.048649,1,0.09298,0.16143,1,0.04694,0.11451,0.11451,0.55818,1,0.16143,0.16143,0.17777,0.1146,1,0.11451,0.048683,1,0.22536,0.05104,0.55818,0.05104,0.048649,1,1,0.04161,0.04161,0.05104,0.050048,0.55818,0.05104,1,1,0.04161,1,1,0.055905,0.1146,0.16143,0.68493,0.17777,1,0.16143,0.55818,1,1,0.17777,0.048649,1,0.55818,0.054805,0.16143
