,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430
416,4.59E-10,3.06E-09,5.06E-09,5.06E-09,1.16E-09,5.06E-09,5.06E-09,7.26E-10,1.16E-09,0.8,2.52E-08,1.16E-09,4.59E-10,1.87E-09,1.45E-08,1.45E-08,5.50E-07,8.04E-08,8.51E-09,8.52E-05,1.48E-07,5.06E-09,1.87E-09,1.48E-07
417,6.49E-07,1.48E-07,1.16E-09,1.11E-06,5.06E-09,8.04E-08,1.94E-10,1.63E-11,4.45E-08,2.52E-08,0.8,2.39E-11,1.11E-11,1.11E-06,1.11E-06,3.06E-05,4.59E-10,1.48E-07,2.94E-10,8.51E-09,3.06E-09,8.04E-08,8.51E-09,2.81E-07
418,5.50E-07,6.49E-07,2.81E-07,3.56E-12,2.94E-10,3.06E-09,1.11E-06,0.00652627,3.07E-13,1.16E-09,2.39E-11,0.8,0.001081834,8.09E-11,3.56E-12,3.56E-11,7.89E-06,1.10E-11,2.34E-06,8.28E-08,2.52E-08,8.54E-13,1.89E-10,3.56E-11
419,5.50E-07,2.94E-10,0.000199728,7.81E-06,3.11E-08,3.06E-09,5.17E-06,0.008501979,1.59E-13,4.59E-10,1.11E-11,0.001081834,0.8,3.56E-11,0.001975709,7.81E-06,8.04E-08,5.15E-12,0.000201989,1.16E-09,7.82E-06,0.000199648,2.11E-06,1.61E-11
420,4.61E-10,8.04E-08,5.06E-09,1.48E-07,8.51E-09,5.50E-07,7.26E-10,5.35E-11,2.52E-08,1.87E-09,1.11E-06,8.09E-11,3.56E-11,0.8,1.48E-07,5.50E-07,2.94E-10,8.51E-09,4.59E-10,5.06E-09,5.06E-09,4.45E-08,1.45E-08,4.45E-08
421,3.56E-11,2.52E-08,0.001975709,0.000119574,1.05E-07,1.87E-09,2.39E-11,0.4,5.17E-06,1.45E-08,1.11E-06,3.56E-12,0.001975709,1.48E-07,0.8,3.49E-05,2.94E-10,5.17E-06,0.001975709,1.45E-08,3.44E-05,0.002060893,7.81E-06,5.50E-07
422,1.89E-10,8.04E-08,7.81E-06,2.99E-06,1.39E-08,1.48E-07,2.94E-10,3.44E-05,8.04E-08,1.45E-08,3.06E-05,3.56E-11,7.81E-06,5.50E-07,3.49E-05,0.8,7.26E-10,2.52E-08,7.81E-06,1.45E-08,0.400000005,0.000199796,0.001975714,1.48E-07
423,8.51E-09,8.02E-08,5.06E-09,2.94E-10,2.52E-08,1.45E-08,1.48E-07,1.48E-07,1.61E-11,5.50E-07,4.59E-10,7.89E-06,8.04E-08,2.94E-10,2.94E-10,7.26E-10,0.8,1.16E-09,8.04E-08,2.34E-06,4.45E-08,5.35E-11,1.87E-09,7.26E-10
424,5.35E-11,1.87E-09,1.16E-09,2.81E-07,1.87E-09,1.16E-09,3.56E-11,7.49E-12,1.48E-07,8.04E-08,1.48E-07,1.10E-11,5.15E-12,8.51E-09,5.17E-06,2.52E-08,1.16E-09,0.8,1.23E-10,8.04E-08,1.16E-09,1.11E-06,1.16E-09,2.52E-08
425,1.48E-07,7.26E-10,0.000199929,7.81E-06,2.21E-07,3.06E-09,2.81E-07,0.00197682,2.47E-12,8.51E-09,2.94E-10,2.34E-06,0.000201989,4.59E-10,0.001975709,7.81E-06,8.04E-08,1.23E-10,0.8,8.51E-09,7.83E-06,0.000199648,2.12E-06,1.89E-10
426,1.16E-09,6.50E-07,5.06E-09,5.06E-09,1.16E-09,5.06E-09,1.45E-08,1.87E-09,4.59E-10,8.52E-05,8.51E-09,8.28E-08,1.16E-09,5.06E-09,1.45E-08,1.45E-08,2.34E-06,8.04E-08,8.51E-09,0.8,5.50E-07,1.87E-09,7.26E-10,4.45E-08
427,3.06E-09,8.51E-09,7.82E-06,6.49E-07,5.81E-09,5.06E-09,1.45E-08,3.44E-05,8.09E-11,1.48E-07,3.06E-09,2.52E-08,7.82E-06,5.06E-09,3.44E-05,0.400000005,4.45E-08,1.16E-09,7.83E-06,5.50E-07,0.8,0.000199648,0.001975714,1.87E-09
428,1.61E-11,3.06E-09,0.000199648,1.99E-05,3.94E-08,2.94E-10,5.15E-12,0.001975709,0.000272432,5.06E-09,8.04E-08,8.54E-13,0.000199648,4.45E-08,0.002060893,0.000199796,5.35E-11,1.11E-06,0.000199648,1.87E-09,0.000199648,0.8,3.44E-05,5.50E-07
429,3.06E-09,8.04E-08,2.12E-06,2.24E-07,8.27E-08,1.45E-08,1.87E-09,7.81E-06,1.16E-09,1.87E-09,8.51E-09,1.89E-10,2.11E-06,1.45E-08,7.81E-06,0.001975714,1.87E-09,1.16E-09,2.12E-06,7.26E-10,0.001975714,3.44E-05,0.8,5.06E-09
430,4.59E-10,8.04E-08,7.26E-10,1.48E-07,2.52E-08,5.06E-09,2.94E-10,2.39E-11,8.04E-08,1.48E-07,2.81E-07,3.56E-11,1.61E-11,4.45E-08,5.50E-07,1.48E-07,7.26E-10,2.52E-08,1.89E-10,4.45E-08,1.87E-09,5.50E-07,5.06E-09,0.8
