,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476
440,0.003360179,0.405404291,0.000389122,0.401953612,0.401252825,0.405404291,0.000188417,0.400828512,0.400828512,0.8,0.401953612,0.401252825,0.067673743,0.028499886,0.400828512,0.001252825,0.001969657,0.067673743,0.401252825,0.403167062,0.000365587,0.401953612,0.401252825,0.400828512,0.000212543,0.000276555,0.010591883,0.000831869,0.401252825,0.066972956,0.067673743,0.400561853,0.401252825,0.401252825,0.401252825,0.006636861,0.401953612,0.00125283,0.405404291,0.00125286,0.405404291,0.00286109,0.01544048,0.067673743,0.400389122,0.001254672
441,0.003360179,0.401953612,0.000828513,0.401953612,0.401252825,0.400828512,0.000320134,0.400828512,0.401953612,0.401953612,0.8,0.400274375,0.067673743,0.028631603,0.400389122,0.001252825,0.005420336,0.066548643,0.403167062,0.401252825,0.000653065,0.401953612,0.400561853,0.400828512,0.000405167,0.000276555,0.009027393,0.001271259,0.403167062,0.066281984,0.086073416,0.401252825,0.401252825,0.400274375,0.400561853,0.004722624,0.401953612,0.009912062,0.401953612,0.00125286,0.400828512,0.002170118,0.01544048,0.067673743,0.400828512,0.009913903
442,0.000389614,0.400561853,0.000274375,0.401252825,0.401953612,0.401252825,0.000434881,0.409912056,0.400274375,0.401252825,0.400274375,0.8,0.068887193,0.02874635,0.400561853,0.000828513,0.000577899,0.068887193,0.400389122,0.401953612,0.000919724,0.401252825,0.400389122,0.400561853,0.000577899,0.000198677,0.008912646,0.0010046,0.400104831,0.066548643,0.065994505,0.401953612,0.400828512,0.400389122,0.400828512,0.003858921,0.400561853,0.000196503,0.401252825,0.000828547,0.401252825,0.001997386,0.015267748,0.066281984,0.401252825,0.000198345
443,0.000711093,0.066548643,0.000828513,0.067673743,0.075632187,0.066548643,0.000598619,0.086073416,0.066548643,0.067673743,0.067673743,0.068887193,0.8,0.01544048,0.066109252,0.003167062,0.000841687,0.048710514,0.066281984,0.066972956,0.001324869,0.071124421,0.065994505,0.066548643,0.000841687,0.0005637,0.005739529,0.002285889,0.065994505,0.03152429,0.03031084,0.068887193,0.066972956,0.065862789,0.065862789,0.002891792,0.066548643,0.00125283,0.066548643,0.001252856,0.067673743,0.001409791,0.009891096,0.02874635,0.067673743,0.000563422
444,0.000944763,0.028401434,0.009912056,0.028499886,0.03031084,0.0284351,0.005433976,0.028631603,0.03152429,0.028499886,0.028631603,0.02874635,0.01544048,0.8,0.028499886,0.000828513,0.000572711,0.01544048,0.02874635,0.028415641,0.020410539,0.028919081,0.028377289,0.028401434,0.051993022,0.00195518,0.003495721,0.010354803,0.028462059,0.015707139,0.01544048,0.033761519,0.03031084,0.028377289,0.028415641,0.002436777,0.028631603,0.000828517,0.0284351,0.001953639,0.028631603,0.000836915,0.006178919,0.016131452,0.038269284,0.000830359
445,0.00075497,0.400828512,0.000389122,0.400828512,0.400274375,0.400828512,0.000188417,0.400828512,0.400389122,0.400828512,0.400389122,0.400561853,0.066109252,0.028499886,0.8,0.000274375,0.000405167,0.065916628,0.401252825,0.403167062,0.00023387,0.400104831,0.401252825,0.401953612,0.000120876,0.000276555,0.009466783,0.000639245,0.400142658,0.065862789,0.066109252,0.400142658,0.400142658,0.401252825,0.401252825,0.004722624,0.401953612,0.000561859,0.400828512,0.000142693,0.400828512,0.00286109,0.015021285,0.066109252,0.400104831,0.000276222
446,0.001953612,0.000561854,0.001252825,0.003167062,0.001953612,0.000561854,0.000828512,0.001252825,0.001252825,0.001252825,0.001252825,0.000828513,0.003167062,0.000828513,0.000274375,0.8,0.001252825,0.009912056,0.000389122,0.000389122,0.000828513,0.003167062,0.000196498,0.000561854,0.001252825,0.005404291,0.000274375,0.001252825,0.000389122,0.005404291,0.001252825,0.001953612,0.005404291,0.000104831,0.000389122,0.000828513,0.000274375,0.000828512,0.001252825,0.005404291,0.001252825,0.000196498,0.020353286,0.001252825,0.001252825,0.000389122
447,0.0031682,0.000844558,0.000828512,0.000844558,0.001268871,0.000844558,0.000562308,0.000405167,0.001969657,0.001969657,0.005420336,0.000577899,0.000841687,0.000572711,0.000405167,0.001252825,0.8,0.000841687,0.009928102,0.000577899,0.001253539,0.000405167,0.00029042,0.000405167,0.000828733,0.000561904,0.000203946,0.000830359,0.001268871,0.001266,0.005417466,0.003183108,0.003183108,0.00029042,0.001268871,0.001257998,0.005420336,0.003167063,0.000844558,0.003167064,0.001969657,0.000278008,0.000570831,0.005417466,0.001969657,0.009912101
448,0.000711093,0.066548643,0.000389122,0.067673743,0.068887193,0.066548643,0.000598619,0.071124421,0.066109252,0.067673743,0.066548643,0.068887193,0.048710514,0.01544048,0.065916628,0.009912056,0.000841687,0.8,0.065994505,0.066281984,0.001324869,0.071124421,0.065994505,0.066548643,0.000841687,0.001254672,0.015267748,0.001160789,0.065994505,0.038269284,0.02918574,0.068887193,0.068887193,0.065862789,0.065994505,0.002604314,0.066109252,0.000561858,0.066548643,0.003167093,0.067673743,0.001409791,0.011805333,0.02874635,0.067673743,0.000275943
449,0.002146729,0.400561853,0.001252825,0.401252825,0.400828512,0.401252825,0.000434881,0.400561853,0.401252825,0.401252825,0.403167062,0.400389122,0.066281984,0.02874635,0.401252825,0.000389122,0.009928102,0.065994505,0.8,0.400828512,0.000919724,0.400274375,0.400389122,0.400561853,0.00029042,0.000391301,0.008912646,0.0010046,0.400828512,0.066109252,0.068887193,0.400828512,0.400828512,0.400389122,0.400828512,0.005423411,0.409912056,0.005404296,0.401252825,0.000828547,0.403167062,0.001997386,0.015075124,0.066972956,0.400561853,0.005406138
450,0.000582238,0.403167062,0.000142658,0.403167062,0.400389122,0.409912056,0.000104172,0.403167062,0.400274375,0.403167062,0.401252825,0.401953612,0.066972956,0.028415641,0.403167062,0.000389122,0.000577899,0.066281984,0.400828512,0.8,0.000196043,0.400561853,0.405404291,0.403167062,9.39E-05,0.000198677,0.011805333,0.000585405,0.400389122,0.066109252,0.066972956,0.400196498,0.400196498,0.401953612,0.401953612,0.004298311,0.401252825,0.000828518,0.409912056,0.000196532,0.401252825,0.007012555,0.015075124,0.066281984,0.400142658,0.000390969
451,0.000832842,0.000169084,0.003167062,0.000365587,0.005495503,0.00023387,0.005405859,0.000653065,0.003258274,0.000365587,0.000653065,0.000919724,0.001324869,0.020410539,0.00023387,0.000828513,0.001253539,0.001324869,0.000919724,0.000196043,0.8,0.001344037,0.000124938,0.000169084,0.00991277,0.000828658,8.10E-05,0.00317451,0.00028771,0.002025656,0.001324869,0.020444498,0.005495503,0.000124938,0.000196043,0.000852591,0.000653065,0.001953657,0.00023387,0.005404295,0.000653065,4.98E-05,0.000874271,0.001324869,0.010003268,0.00082864
452,0.001445942,0.400828512,0.000828513,0.401953612,0.403167062,0.400828512,0.000607612,0.401953612,0.400828512,0.401953612,0.401953612,0.401252825,0.071124421,0.028919081,0.400104831,0.003167062,0.000405167,0.071124421,0.400274375,0.400561853,0.001344037,0.8,0.400274375,0.400389122,0.000844558,0.000564033,0.009027393,0.002396359,0.401252825,0.066972956,0.067673743,0.403167062,0.403167062,0.400142658,0.400274375,0.004031652,0.400196498,0.00125283,0.401953612,0.003167097,0.400828512,0.001882639,0.016131452,0.066548643,0.401953612,0.0005637
453,0.000389614,0.409912056,4.42E-05,0.401252825,0.400104831,0.403167062,6.58E-05,0.400561853,0.400077872,0.401252825,0.400561853,0.400389122,0.065994505,0.028377289,0.401252825,0.000196498,0.00029042,0.065994505,0.400389122,0.405404291,0.000124938,0.400274375,0.8,0.409912056,4.20E-05,0.00010701,0.018550327,0.000486953,0.401953612,0.065916628,0.065994505,0.400058413,0.400104831,0.420353286,0.405404291,0.003666297,0.400561853,0.000196503,0.403167062,0.000104865,0.400561853,0.401608265,0.014983457,0.065862789,0.400044206,0.000198345
454,0.000467491,0.405404291,0.000104831,0.401953612,0.400274375,0.401953612,9.00E-05,0.401953612,0.400196498,0.400828512,0.400828512,0.400561853,0.066548643,0.028401434,0.401953612,0.000561854,0.000405167,0.066548643,0.400561853,0.403167062,0.000169084,0.400389122,0.409912056,0.8,7.45E-05,0.000276555,0.010591883,0.000547578,0.400561853,0.066281984,0.066109252,0.400142658,0.400274375,0.403167062,0.403167062,0.003612457,0.400828512,0.00027438,0.401953612,0.000274409,0.401953612,0.011520321,0.015153001,0.065824961,0.400104831,0.000276222
455,0.001253963,7.45E-05,0.005404291,0.000212543,0.003183108,0.000120876,0.003167516,0.000405167,0.005420336,0.000212543,0.000405167,0.000577899,0.000841687,0.051993022,0.000120876,0.001252825,0.000828733,0.000841687,0.00029042,9.39E-05,0.00991277,0.000844558,4.20E-05,7.45E-05,0.8,0.001252876,4.12E-05,0.020355133,0.000158703,0.001266,0.000841687,0.009928102,0.003183108,4.20E-05,9.39E-05,0.000567027,0.000212543,0.000561854,0.000120876,0.003167064,0.000405167,0.000117134,0.001261803,0.001966787,0.020369331,0.00125287
456,0.000828733,0.000144838,0.003167062,0.000564033,0.000391301,0.000276555,0.00082861,0.000276555,0.000564033,0.000276555,0.000276555,0.000198677,0.0005637,0.00195518,0.000276555,0.005404291,0.000561904,0.001254672,0.000391301,0.000198677,0.000828658,0.000564033,0.00010701,0.000276555,0.001252876,0.8,0.000143796,0.001253164,0.000198677,0.001955459,0.0005637,0.000830692,0.001955792,6.06E-05,0.000198677,0.000389954,0.000276555,0.000828513,0.000276555,0.001953613,0.000564033,0.000105443,0.001954947,0.0005637,0.001255005,0.000389133
457,0.000346418,0.010591883,5.84E-05,0.009466783,0.008780929,0.010591883,4.55E-05,0.009027393,0.008743102,0.010591883,0.009027393,0.008912646,0.005739529,0.003495721,0.009466783,0.000274375,0.000203946,0.015267748,0.008912646,0.011805333,8.10E-05,0.009027393,0.018550327,0.010591883,4.12E-05,0.000143796,0.8,0.000207652,0.009891096,0.005624782,0.005739529,0.008716143,0.008780929,0.018550327,0.009891096,0.001091229,0.008834769,0.000274379,0.010591883,0.000142685,0.009466783,0.010354803,0.002472597,0.005546905,0.008696684,0.00014363
458,0.003180237,0.000547578,0.020353286,0.000831869,0.003609809,0.000639245,0.003171392,0.001271259,0.005847038,0.000831869,0.001271259,0.0010046,0.002285889,0.010354803,0.000639245,0.001252825,0.000830359,0.001160789,0.0010046,0.000585405,0.00317451,0.002396359,0.000486953,0.000547578,0.020355133,0.001253164,0.000207652,0.8,0.000717122,0.00089413,0.002285889,0.010354803,0.003609809,0.000486953,0.000520619,0.000653065,0.000831869,0.001252827,0.000639245,0.003167075,0.001271259,0.000101459,0.00075497,0.002285889,0.020796033,0.003167589
459,0.002146729,0.403167062,0.000274375,0.400561853,0.400196498,0.401252825,0.00015059,0.400142658,0.400561853,0.401252825,0.403167062,0.400104831,0.065994505,0.028462059,0.400142658,0.000389122,0.001268871,0.065994505,0.400828512,0.400389122,0.00028771,0.401252825,0.401953612,0.400561853,0.000158703,0.000198677,0.009891096,0.000717122,0.8,0.066109252,0.068887193,0.400389122,0.400828512,0.400828512,0.400828512,0.003858921,0.400561853,0.001953617,0.401252825,0.000828547,0.400561853,0.003561877,0.015075124,0.066972956,0.400274375,0.001955459
460,0.000977752,0.066281984,0.000561854,0.066972956,0.067673743,0.066972956,0.000425887,0.066972956,0.066972956,0.066972956,0.066281984,0.066548643,0.03152429,0.015707139,0.065862789,0.005404291,0.001266,0.038269284,0.066109252,0.066109252,0.002025656,0.066972956,0.065916628,0.066281984,0.001266,0.001955459,0.005624782,0.00089413,0.066109252,0.8,0.029610053,0.067673743,0.071124421,0.065824961,0.065916628,0.002719061,0.066281984,0.000828517,0.066281984,0.005404321,0.068887193,0.001331914,0.014042562,0.028919081,0.066972956,0.00039069
461,0.010061296,0.066548643,0.001953612,0.067673743,0.066972956,0.067673743,0.000598619,0.066548643,0.071124421,0.067673743,0.086073416,0.065994505,0.03031084,0.01544048,0.066109252,0.001252825,0.005417466,0.02918574,0.068887193,0.066972956,0.001324869,0.067673743,0.065994505,0.066109252,0.000841687,0.0005637,0.005739529,0.002285889,0.068887193,0.029610053,0.8,0.068887193,0.068887193,0.065862789,0.065994505,0.003582764,0.067673743,0.051982169,0.067673743,0.003167093,0.067673743,0.001409791,0.009200124,0.033761519,0.067673743,0.009914236
462,0.002146729,0.400142658,0.003167062,0.400561853,0.405404291,0.400274375,0.00545005,0.401252825,0.403167062,0.400561853,0.401252825,0.401953612,0.068887193,0.033761519,0.400142658,0.001953612,0.003183108,0.068887193,0.400828512,0.400196498,0.020444498,0.403167062,0.400058413,0.400142658,0.009928102,0.000830692,0.008716143,0.010354803,0.400389122,0.067673743,0.068887193,0.8,0.420353286,0.400058413,0.400196498,0.003858921,0.400561853,0.001953617,0.400274375,0.02035332,0.401252825,0.001666677,0.015707139,0.068887193,0.451982165,0.001955459
463,0.005597407,0.400274375,0.003167062,0.401252825,0.401953612,0.400561853,0.001999371,0.400561853,0.403167062,0.401252825,0.401252825,0.400828512,0.066972956,0.03031084,0.400142658,0.005404291,0.003183108,0.068887193,0.400828512,0.400196498,0.005495503,0.403167062,0.400104831,0.400274375,0.003183108,0.001955792,0.008780929,0.003609809,0.400828512,0.071124421,0.068887193,0.420353286,0.8,0.400104831,0.400389122,0.003858921,0.400561853,0.001953617,0.400561853,0.400000035,0.403167062,0.001713095,0.016832239,0.068887193,0.409912056,0.001955459
464,0.000389614,0.403167062,4.42E-05,0.400561853,0.400104831,0.401252825,6.58E-05,0.400274375,0.400077872,0.401252825,0.400274375,0.400389122,0.065862789,0.028377289,0.401252825,0.000104831,0.00029042,0.065862789,0.400389122,0.401953612,0.000124938,0.400142658,0.420353286,0.403167062,4.20E-05,6.06E-05,0.018550327,0.000486953,0.400828512,0.065824961,0.065862789,0.400058413,0.400104831,0.8,0.405404291,0.003666297,0.400561853,0.000104836,0.401252825,0.000104865,0.400561853,0.02196155,0.014937039,0.065862789,0.400044206,0.000198345
465,0.000582238,0.403167062,7.79E-05,0.401252825,0.400196498,0.401252825,0.000104172,0.400274375,0.400142658,0.401252825,0.400561853,0.400828512,0.065862789,0.028415641,0.401252825,0.000389122,0.001268871,0.065994505,0.400828512,0.401953612,0.000196043,0.400274375,0.405404291,0.403167062,9.39E-05,0.000198677,0.009891096,0.000520619,0.400828512,0.065916628,0.065994505,0.400196498,0.400389122,0.405404291,0.8,0.003858921,0.400561853,0.000196503,0.403167062,0.000389156,0.400561853,0.007012555,0.015075124,0.066281984,0.400142658,0.000390969
466,0.001999371,0.004031652,0.001252825,0.004031652,0.005423411,0.004031652,0.000402297,0.003744174,0.006636861,0.006636861,0.004722624,0.003858921,0.002891792,0.002436777,0.004722624,0.000828513,0.001257998,0.002604314,0.005423411,0.004298311,0.000852591,0.004031652,0.003666297,0.003612457,0.000567027,0.000389954,0.001091229,0.000653065,0.003858921,0.002719061,0.003582764,0.003858921,0.003858921,0.003666297,0.003858921,0.8,0.004722624,0.001953615,0.004722624,0.000389138,0.004031652,0.000448587,0.001963929,0.005497001,0.003744174,0.000829226
467,0.001445942,0.401953612,0.000828513,0.400828512,0.400561853,0.401953612,0.000320134,0.400828512,0.400828512,0.401953612,0.401953612,0.400561853,0.066548643,0.028631603,0.401953612,0.000274375,0.005420336,0.066109252,0.409912056,0.401252825,0.000653065,0.400196498,0.400561853,0.400828512,0.000212543,0.000276555,0.008834769,0.000831869,0.400561853,0.066281984,0.067673743,0.400561853,0.400561853,0.400561853,0.400561853,0.004722624,0.8,0.003167067,0.400828512,0.000561888,0.401953612,0.002170118,0.015021285,0.066548643,0.400389122,0.003168909
468,0.005404292,0.000561859,0.003167071,0.00125283,0.000828518,0.00125283,0.000828513,0.000561859,0.003167067,0.00125283,0.009912062,0.000196503,0.00125283,0.000828517,0.000561859,0.000828512,0.003167063,0.000561858,0.005404296,0.000828518,0.001953657,0.00125283,0.000196503,0.00027438,0.000561854,0.000828513,0.000274379,0.001252827,0.001953617,0.000828517,0.051982169,0.001953617,0.001953617,0.000104836,0.000196503,0.001953615,0.003167067,0.8,0.00125283,0.002010866,0.00125283,0.0001965,0.000389125,0.003167067,0.00125283,0.005404291
469,0.001445942,0.405404291,0.000196498,0.420353286,0.400561853,0.420353286,0.000123631,0.401953612,0.400389122,0.405404291,0.401953612,0.401252825,0.066548643,0.0284351,0.400828512,0.001252825,0.000844558,0.066548643,0.401252825,0.409912056,0.00023387,0.401953612,0.403167062,0.401953612,0.000120876,0.000276555,0.010591883,0.000639245,0.401252825,0.066281984,0.067673743,0.400274375,0.400561853,0.401252825,0.403167062,0.004722624,0.400828512,0.00125283,0.8,0.000561888,0.401953612,0.004775327,0.01544048,0.066548643,0.400196498,0.0005637
470,0.005404298,0.000274409,0.003167101,0.00125286,0.001953647,0.000561888,0.001953615,0.000561888,0.003167097,0.00125286,0.00125286,0.000828547,0.001252856,0.001953639,0.000142693,0.005404291,0.003167064,0.003167093,0.000828547,0.000196532,0.005404295,0.003167097,0.000104865,0.000274409,0.003167064,0.001953613,0.000142685,0.003167075,0.000828547,0.005404321,0.003167093,0.02035332,0.400000035,0.000104865,0.000389156,0.000389138,0.000561888,0.002010866,0.000561888,0.8,0.003167097,0.000104844,0.001953636,0.003167093,0.009912091,0.001953613
471,0.003360179,0.400828512,0.000828513,0.401953612,0.401252825,0.405404291,0.000320134,0.401953612,0.401953612,0.405404291,0.400828512,0.401252825,0.067673743,0.028631603,0.400828512,0.001252825,0.001969657,0.067673743,0.403167062,0.401252825,0.000653065,0.400828512,0.400561853,0.401953612,0.000405167,0.000564033,0.009466783,0.001271259,0.400561853,0.068887193,0.067673743,0.401252825,0.403167062,0.400561853,0.400561853,0.004031652,0.401953612,0.00125283,0.401953612,0.003167097,0.8,0.002170118,0.01544048,0.066548643,0.400828512,0.001254672
472,0.000226183,0.011520321,4.42E-05,0.00286109,0.001713095,0.004775327,2.90E-05,0.002170118,0.001686136,0.00286109,0.002170118,0.001997386,0.001409791,0.000836915,0.00286109,0.000196498,0.000278008,0.001409791,0.001997386,0.007012555,4.98E-05,0.001882639,0.401608265,0.011520321,0.000117134,0.000105443,0.010354803,0.000101459,0.003561877,0.001331914,0.001409791,0.001666677,0.001713095,0.02196155,0.007012555,0.000448587,0.002170118,0.0001965,0.004775327,0.000104844,0.002170118,0.8,0.000702035,0.001278075,0.00165247,0.000197025
473,0.000919724,0.015153001,0.000561854,0.016131452,0.016832239,0.015153001,0.000852591,0.01544048,0.016131452,0.01544048,0.01544048,0.015267748,0.009891096,0.006178919,0.015021285,0.020353286,0.000570831,0.011805333,0.015075124,0.015075124,0.000874271,0.016131452,0.014983457,0.015153001,0.001261803,0.001954947,0.002472597,0.00075497,0.015075124,0.014042562,0.009200124,0.015707139,0.016832239,0.014937039,0.015075124,0.001963929,0.015021285,0.000389125,0.01544048,0.001953636,0.01544048,0.000702035,0.8,0.009200124,0.01544048,0.000197636
474,0.010061296,0.066109252,0.001953612,0.066109252,0.066281984,0.066548643,0.001289591,0.065916628,0.071124421,0.067673743,0.067673743,0.066281984,0.02874635,0.016131452,0.066109252,0.001252825,0.005417466,0.02874635,0.066972956,0.066281984,0.001324869,0.066548643,0.065862789,0.065824961,0.001966787,0.0005637,0.005546905,0.002285889,0.066972956,0.028919081,0.033761519,0.068887193,0.068887193,0.065862789,0.066281984,0.005497001,0.066548643,0.003167067,0.066548643,0.003167093,0.066548643,0.001278075,0.009200124,0.8,0.067673743,0.003168631
475,0.001445942,0.400104831,0.005404291,0.400389122,0.403167062,0.400196498,0.003212821,0.400828512,0.401953612,0.400389122,0.400828512,0.401252825,0.067673743,0.038269284,0.400104831,0.001252825,0.001969657,0.067673743,0.400561853,0.400142658,0.010003268,0.401953612,0.400044206,0.400104831,0.020369331,0.001255005,0.008696684,0.020796033,0.400274375,0.066972956,0.067673743,0.451982165,0.409912056,0.400044206,0.400142658,0.003744174,0.400389122,0.00125283,0.400196498,0.009912091,0.400828512,0.00165247,0.01544048,0.067673743,0.8,0.003168909
476,0.005404483,0.0005637,0.003167064,0.0005637,0.000830359,0.0005637,0.000389207,0.000276222,0.003168909,0.001254672,0.009913903,0.000198345,0.000563422,0.000830359,0.000276222,0.000389122,0.009912101,0.000275943,0.005406138,0.000390969,0.00082864,0.0005637,0.000198345,0.000276222,0.00125287,0.000389133,0.00014363,0.003167589,0.001955459,0.00039069,0.009914236,0.001955459,0.001955459,0.000198345,0.000390969,0.000829226,0.003168909,0.005404291,0.0005637,0.001953613,0.001254672,0.000197025,0.000197636,0.003168631,0.003168909,0.8
